S.No.;State Code;State Name (In English);District Code;District Name (In English);Sub-District Code;Sub-District Name (In English);Village Code;Village Version;Village Name (In Englsih);Village Name (In Local);Village Status;Census 2001 Code;Census 2011 Code
1075;32;KERALA;563;PALAKKAD;5648;Mannarkad;627622;1;Karakurissi;കാരക്കുറിശ്ശി;Inhabitant;00050500;627622
1076;32;KERALA;563;PALAKKAD;5648;Mannarkad;627620;1;Karimba -I;കരിമ്പ - I;Inhabitant;00050300;627620
1077;32;KERALA;563;PALAKKAD;5648;Mannarkad;627621;1;Karimba -II;കരിമ്പ - II;Inhabitant;00050400;627621
1078;32;KERALA;563;PALAKKAD;5648;Mannarkad;627612;1;Kottathara;കോട്ടത്തറ;Inhabitant;00049500;627612
1079;32;KERALA;563;PALAKKAD;5648;Mannarkad;627606;1;Kottoppadam-I;കോട്ടേപ്പാടം - I;Inhabitant;00048800;627606
1080;32;KERALA;563;PALAKKAD;5648;Mannarkad;627624;1;Kottoppadam-II;കോട്ടേപ്പാടം - II;Inhabitant;00050700;627624
1081;32;KERALA;563;PALAKKAD;5648;Mannarkad;627607;1;Kottoppadam-III;കോട്ടേപ്പാടം - III;Inhabitant;00048900;627607
1082;32;KERALA;563;PALAKKAD;5648;Mannarkad;627623;1;Kumaramputhur;കുമരംപുത്തൂർ;Inhabitant;00050600;627623
1083;32;KERALA;563;PALAKKAD;5648;Mannarkad;627627;3;Mannarkad-I (CT);മണ്ണാർക്കാട് - I;Inhabitant;00049100;627627
1084;32;KERALA;563;PALAKKAD;5648;Mannarkad;627616;1;Mannarkad-II;മണ്ണാർക്കാട് - II;Inhabitant;00049900;627616
1085;32;KERALA;563;PALAKKAD;5648;Mannarkad;627609;1;Padavayal;പാടവയൽ;Inhabitant;00049200;627609
1086;32;KERALA;563;PALAKKAD;5648;Mannarkad;627615;1;Palakkayam;പാലക്കയം;Inhabitant;00049800;627615
1087;32;KERALA;563;PALAKKAD;5648;Mannarkad;627608;1;Payyanadam;പയ്യനെടം;Inhabitant;00049000;627608
1088;32;KERALA;563;PALAKKAD;5648;Mannarkad;627617;1;Pottassery- I;പൊറ്റശ്ശേരി - I;Inhabitant;00050000;627617
1089;32;KERALA;563;PALAKKAD;5648;Mannarkad;627618;1;Pottassery- II;പൊറ്റശ്ശേരി - II;Inhabitant;00050100;627618
1090;32;KERALA;563;PALAKKAD;5648;Mannarkad;627610;1;Pudur;പൂതൂർ;Inhabitant;00049300;627610
1091;32;KERALA;563;PALAKKAD;5648;Mannarkad;627613;1;Sholayur;ഷോളയൂർ;Inhabitant;00049600;627613
1092;32;KERALA;563;PALAKKAD;5648;Mannarkad;627619;1;Thachampara;തച്ചമ്പാറ;Inhabitant;00050200;627619
1093;32;KERALA;563;PALAKKAD;5648;Mannarkad;627625;1;Thachanattukara-I;തച്ചനാട്ടുകര - I;Inhabitant;00050800;627625
1094;32;KERALA;563;PALAKKAD;5648;Mannarkad;627626;1;Thachanattukara-II;തച്ചനാട്ടുകര - II;Inhabitant;00050900;627626
1095;32;KERALA;563;PALAKKAD;5647;Ottappalam;627593;1;Ambalapara - I;അമ്പലപ്പാറ I;Inhabitant;00048200;627593
1096;32;KERALA;563;PALAKKAD;5647;Ottappalam;627592;1;Ambalapara - II;അമ്പലപ്പാറ II;Inhabitant;00048100;627592
1097;32;KERALA;563;PALAKKAD;5647;Ottappalam;627582;1;Ananganadi;അനങ്ങനടി;Inhabitant;00046400;627582
1098;32;KERALA;563;PALAKKAD;5647;Ottappalam;627583;1;Chalavara;ചളവറ;Inhabitant;00046500;627583
1099;32;KERALA;563;PALAKKAD;5647;Ottappalam;627572;3;Cherpulacherry;ചെറുപുളശ്ശേരി;Inhabitant;00045400;627572
1100;32;KERALA;563;PALAKKAD;5647;Ottappalam;627577;1;Kadampazhipuram-I;കടമ്പഴിപ്പുറം I;Inhabitant;00045900;627577
1101;32;KERALA;563;PALAKKAD;5647;Ottappalam;627576;1;Kadampazhipuram-II;കടമ്പഴിപ്പുറം II;Inhabitant;00045800;627576
1102;32;KERALA;563;PALAKKAD;5647;Ottappalam;627574;1;Karimpuzha-I;കരിമ്പുഴ I;Inhabitant;00045600;627574
1103;32;KERALA;563;PALAKKAD;5647;Ottappalam;627575;1;Karimpuzha-II;കരിമ്പുഴ II;Inhabitant;00045700;627575
1104;32;KERALA;563;PALAKKAD;5647;Ottappalam;627594;1;Lakkidi-Perur- I;ലക്കിടി പേരൂർ I;Inhabitant;00048300;627594
1105;32;KERALA;563;PALAKKAD;5647;Ottappalam;627595;1;Lakkidi-Perur- II;ലക്കിടി പേരൂർ II;Inhabitant;00048400;627595
1106;32;KERALA;563;PALAKKAD;5647;Ottappalam;627571;1;Nellaya;നെല്ലായ;Inhabitant;00045300;627571
1107;32;KERALA;563;PALAKKAD;5647;Ottappalam;913322;1;Ottappalam I;ഒറ്റപ്പാലം I;Inhabitant;;000000
1108;32;KERALA;563;PALAKKAD;5647;Ottappalam;913323;1;Ottappalam II;ഒറ്റപ്പാലം II;Inhabitant;;000000
1109;32;KERALA;563;PALAKKAD;5647;Ottappalam;916114;1;Pookkottukavu;പൂക്കോട്ടുകാവ്;Inhabitant;;000000
1110;32;KERALA;563;PALAKKAD;5647;Ottappalam;913819;1;Shornur I;ഷൊർണ്ണൂർ I;Inhabitant;;000000
1111;32;KERALA;563;PALAKKAD;5647;Ottappalam;913820;1;Shornur II;ഷൊർണ്ണൂർ II;Inhabitant;;000000
1112;32;KERALA;563;PALAKKAD;5647;Ottappalam;627578;1;Sreekrishnapuram -I;ശ്രീകൃഷ്ണപുരം I;Inhabitant;00046000;627578
1113;32;KERALA;563;PALAKKAD;5647;Ottappalam;627579;1;Sreekrishnapuram -II;ശ്രീകൃഷ്ണപുരം II;Inhabitant;00046100;627579
1114;32;KERALA;563;PALAKKAD;5647;Ottappalam;627581;1;Thrikkadeeri -I;തൃക്കടീരി I;Inhabitant;00046300;627581
1115;32;KERALA;563;PALAKKAD;5647;Ottappalam;627580;1;Thrikkadeeri -II;തൃക്കടീരി II;Inhabitant;00046200;627580
1116;32;KERALA;563;PALAKKAD;5647;Ottappalam;627591;1;Vaniyamkulam-I;വാണിയംകുളം I;Inhabitant;00047900;627591
1117;32;KERALA;563;PALAKKAD;5647;Ottappalam;627601;1;Vaniyamkulam- II (CT);വാണിയംകുളം II;Inhabitant;00048000;627601
1118;32;KERALA;563;PALAKKAD;5647;Ottappalam;627573;2;Vellinezhi;വെള്ളിനേഴി;Inhabitant;00045500;627573
1119;32;KERALA;563;PALAKKAD;5649;Palakkad;627649;2;Akathethara;അകത്തേത്തറ;Inhabitant;00052000;627649
1120;32;KERALA;563;PALAKKAD;5649;Palakkad;627646;1;Elappully-I;എലപ്പുള്ളി I;Inhabitant;00053000;627646
1121;32;KERALA;563;PALAKKAD;5649;Palakkad;627645;1;Elappully-II;എലപ്പുള്ളി II;Inhabitant;00052900;627645
1122;32;KERALA;563;PALAKKAD;5649;Palakkad;627640;1;Kannadi-I;കണ്ണാടി I;Inhabitant;00052400;627640
1123;32;KERALA;563;PALAKKAD;5649;Palakkad;627641;1;Kannadi-II;കണ്ണാടി II;Inhabitant;00052500;627641
1124;32;KERALA;563;PALAKKAD;5649;Palakkad;627629;1;Keralassery;കേരളശ്ശേരി;Inhabitant;00051100;627629
1125;32;KERALA;563;PALAKKAD;5649;Palakkad;627642;1;Kodumba;കൊടുമ്പ്;Inhabitant;00052600;627642
1126;32;KERALA;563;PALAKKAD;5649;Palakkad;627632;1;Kongad-I;കോങ്ങാട്  I;Inhabitant;00051400;627632
1127;32;KERALA;563;PALAKKAD;5649;Palakkad;627628;1;Kongad-II;കോങ്ങാട്  II;Inhabitant;00051000;627628
1128;32;KERALA;563;PALAKKAD;5649;Palakkad;627638;1;Malampuzha-I;മലമ്പുഴ I;Inhabitant;00052100;627638
1129;32;KERALA;563;PALAKKAD;5649;Palakkad;627639;1;Malampuzha-II;മലമ്പുഴ II;Inhabitant;00052200;627639
1130;32;KERALA;563;PALAKKAD;5649;Palakkad;627631;1;Mankara;മങ്കര;Inhabitant;00051300;627631
1131;32;KERALA;563;PALAKKAD;5649;Palakkad;627630;1;Mannur;മണ്ണൂർ;Inhabitant;00051200;627630
1132;32;KERALA;563;PALAKKAD;5649;Palakkad;627652;1;Marutharode (CT);മരുതറോഡ്;Inhabitant;40603000;627652
1133;32;KERALA;563;PALAKKAD;5649;Palakkad;627634;1;Mundur-I;മുണ്ടൂർ I;Inhabitant;00051600;627634
1134;32;KERALA;563;PALAKKAD;5649;Palakkad;627633;1;Mundur-II;മുണ്ടൂർ II;Inhabitant;00051500;627633
1135;32;KERALA;563;PALAKKAD;5649;Palakkad;913324;1;Palakkad I;പാലക്കാട്  I;Inhabitant;;000000
1136;32;KERALA;563;PALAKKAD;5649;Palakkad;913325;1;Palakkad II;പാലക്കാട്  II;Inhabitant;;000000
1137;32;KERALA;563;PALAKKAD;5649;Palakkad;913326;1;Palakkad III;പാലക്കാട്  III;Inhabitant;;000000
1138;32;KERALA;563;PALAKKAD;5649;Palakkad;627635;1;Parli-I;പറളി I;Inhabitant;00051700;627635
1139;32;KERALA;563;PALAKKAD;5649;Palakkad;627636;1;Parli-II;പറളി II;Inhabitant;00051800;627636
1140;32;KERALA;563;PALAKKAD;5649;Palakkad;627643;1;Peruvemba;പെരുവെമ്പ്;Inhabitant;00052700;627643
1141;32;KERALA;563;PALAKKAD;5649;Palakkad;627653;1;Pirayiri (CT);പിരായിരി;Inhabitant;00052300;627653
1142;32;KERALA;563;PALAKKAD;5649;Palakkad;627644;1;Polpully;പൊൽപ്പുുള്ളി;Inhabitant;00052800;627644
1143;32;KERALA;563;PALAKKAD;5649;Palakkad;627650;1;Pudussery Central (CT);പുതുശ്ശേരി സെൻട്രൽ;Inhabitant;00053200;627650
1144;32;KERALA;563;PALAKKAD;5649;Palakkad;627647;1;Pudussery East;പുതുശ്ശേരി ഈസ്റ്റ്;Inhabitant;00053300;627647
1145;32;KERALA;563;PALAKKAD;5649;Palakkad;627651;1;Pudussery West (CT);പുതുശ്ശേരി വെസ്റ്റ്;Inhabitant;00053100;627651
1146;32;KERALA;563;PALAKKAD;5649;Palakkad;627648;2;Puthuppariyaram 1;പുതുപ്പരിയാരം1;Inhabitant;40603000;627648
1147;32;KERALA;563;PALAKKAD;5649;Palakkad;627637;2;Puthuppariyaram-II;പുതുപ്പരിയാരം II;Inhabitant;00051900;627637
1148;32;KERALA;563;PALAKKAD;5649;Palakkad;913327;1;Yakkara;യാക്കര;Inhabitant;;000000
1149;32;KERALA;563;PALAKKAD;5940;Pattambi;627566;2;Anakkara;ആനക്കര;Inhabitant;00044800;627566
1150;32;KERALA;563;PALAKKAD;5940;Pattambi;627588;2;Chalissery;ചാലിശ്ശേരി;Inhabitant;00047200;627588
1151;32;KERALA;563;PALAKKAD;5940;Pattambi;627587;2;Kappur;കപ്പൂൂർ;Inhabitant;00047100;627587
1152;32;KERALA;563;PALAKKAD;5940;Pattambi;627585;2;Koppam;കൊപ്പം;Inhabitant;00046700;627585
1153;32;KERALA;563;PALAKKAD;5940;Pattambi;627570;2;Kulukkallur;കുലുക്കല്ലൂൂർ;Inhabitant;00045200;627570
1154;32;KERALA;563;PALAKKAD;5940;Pattambi;627599;2;Muthuthala (CT);മുതുതല;Inhabitant;00046800;627599
1155;32;KERALA;563;PALAKKAD;5940;Pattambi;627589;2;Nagalassery;നാഗലശ്ശേരി;Inhabitant;00047300;627589
1156;32;KERALA;563;PALAKKAD;5940;Pattambi;627597;2;Ongallur -I (CT);ഓങ്ങല്ലൂൂർ I;Inhabitant;00047700;627597
1157;32;KERALA;563;PALAKKAD;5940;Pattambi;627596;2;Ongallur -II (CT);ഓങ്ങല്ലൂൂർ II;Inhabitant;00047800;627596
1158;32;KERALA;563;PALAKKAD;5940;Pattambi;627567;2;Parudur;പരുതൂർ;Inhabitant;00044900;627567
1159;32;KERALA;563;PALAKKAD;5940;Pattambi;627598;4;Pattambi (CT);പട്ടാമ്പി;Inhabitant;00047600;627598
1160;32;KERALA;563;PALAKKAD;5940;Pattambi;627586;2;Pattithara;പട്ടിത്തറ;Inhabitant;00047000;627586
1161;32;KERALA;563;PALAKKAD;5940;Pattambi;627590;2;Thirumittacode-I;തിരുമിറ്റക്കോട് I;Inhabitant;00047500;627590
1162;32;KERALA;563;PALAKKAD;5940;Pattambi;627602;2;Thirumittacode -II (CT);തിരുമിറ്റക്കോട് II;Inhabitant;00047400;627602
1163;32;KERALA;563;PALAKKAD;5940;Pattambi;627568;2;Thiruvegapura;തിരുവേഗപ്പുുറ;Inhabitant;00045000;627568
1164;32;KERALA;563;PALAKKAD;5940;Pattambi;627600;2;Thrithala (CT);തൃത്താല;Inhabitant;00046900;627600
1165;32;KERALA;563;PALAKKAD;5940;Pattambi;627584;2;Vallapuzha;വല്ലപ്പുുഴ;Inhabitant;00046600;627584
1166;32;KERALA;563;PALAKKAD;5940;Pattambi;627569;2;Vilayur;വിളയൂർ;Inhabitant;00045100;627569
1167;32;KERALA;564;PATHANAMTHITTA;5683;Adoor;913824;1;Adoor;അടൂർ;Inhabitant;;000000
1168;32;KERALA;564;PATHANAMTHITTA;5683;Adoor;628347;1;Angadickal;അങ്ങാടിക്കൽ;Inhabitant;00117100;628347
1169;32;KERALA;564;PATHANAMTHITTA;5683;Adoor;628350;1;Enadimangalam;ഏനാദിമംഗലം;Inhabitant;00117400;628350
1170;32;KERALA;564;PATHANAMTHITTA;5683;Adoor;628356;1;Enathu;ഏനാത്ത്;Inhabitant;00118000;628356
1171;32;KERALA;564;PATHANAMTHITTA;5683;Adoor;628352;1;Erathu;ഏറത്ത്;Inhabitant;00117600;628352
1172;32;KERALA;564;PATHANAMTHITTA;5683;Adoor;628351;1;Ezhamkulam;ഏഴംകുളം;Inhabitant;00117500;628351
1173;32;KERALA;564;PATHANAMTHITTA;5683;Adoor;628355;1;Kadampanadu;കടമ്പനാട്;Inhabitant;00117900;628355
1174;32;KERALA;564;PATHANAMTHITTA;5683;Adoor;628346;1;Kodumon;കൊടുമൺ;Inhabitant;00117000;628346
1175;32;KERALA;564;PATHANAMTHITTA;5683;Adoor;628344;2;Kurampala;കുരമ്പാല;Inhabitant;00116800;628344
1176;32;KERALA;564;PATHANAMTHITTA;5683;Adoor;628354;1;Pallickal;പള്ളിക്കൽ;Inhabitant;00117800;628354
1177;32;KERALA;564;PATHANAMTHITTA;5683;Adoor;628343;3;Pandalam;പന്തളം;Inhabitant;00116700;628343
1178;32;KERALA;564;PATHANAMTHITTA;5683;Adoor;628345;1;Pandalam Thekkekara;പന്തളം തെക്കേക്കര;Inhabitant;00116900;628345
1179;32;KERALA;564;PATHANAMTHITTA;5683;Adoor;628353;1;Peringanadu (Part);പെരിങ്ങനാട്;Inhabitant;00117700;628353
1180;32;KERALA;564;PATHANAMTHITTA;5683;Adoor;916073;1;Thumpamon;തുമ്പമൺ;Inhabitant;;000000
1181;32;KERALA;564;PATHANAMTHITTA;5943;Konni;628339;2;Aruvappulam;അരുവാപ്പുലം;Inhabitant;00116400;628339
1182;32;KERALA;564;PATHANAMTHITTA;5943;Konni;628321;3;Chittar;ചിറ്റാർ;Inhabitant;00114500;628321
1183;32;KERALA;564;PATHANAMTHITTA;5943;Konni;628340;2;Iravan;ഐരവൺ;Inhabitant;00116500;628340
1184;32;KERALA;564;PATHANAMTHITTA;5943;Konni;628349;2;Kalanjoor;കലഞ്ഞൂർ;Inhabitant;00117300;628349
1185;32;KERALA;564;PATHANAMTHITTA;5943;Konni;628338;2;Konni;കോന്നി;Inhabitant;00116300;628338
1186;32;KERALA;564;PATHANAMTHITTA;5943;Konni;628335;2;Konnithazham;കോന്നിത്താഴം;Inhabitant;00116000;628335
1187;32;KERALA;564;PATHANAMTHITTA;5943;Konni;628348;2;Koodal;കൂടൽ;Inhabitant;00117200;628348
1188;32;KERALA;564;PATHANAMTHITTA;5943;Konni;628334;2;Malayalapuzha (Part);മലയാലപ്പുഴ;Inhabitant;00115900;628334
1189;32;KERALA;564;PATHANAMTHITTA;5943;Konni;628333;2;Mylapra (Part);മൈലപ്ര;Inhabitant;00115800;628333
1190;32;KERALA;564;PATHANAMTHITTA;5943;Konni;628336;2;Pramadom;പ്രമാടം;Inhabitant;00116100;628336
1191;32;KERALA;564;PATHANAMTHITTA;5943;Konni;913823;1;Seethathodu;സീതത്തോട്;Inhabitant;;000000
1192;32;KERALA;564;PATHANAMTHITTA;5943;Konni;628341;2;Thannithode;തണ്ണിത്തോട്;Inhabitant;00116600;628341
1193;32;KERALA;564;PATHANAMTHITTA;5943;Konni;628329;2;Vallicode;വള്ളിക്കോട്;Inhabitant;00115400;628329
1194;32;KERALA;564;PATHANAMTHITTA;5943;Konni;628337;2;Vallicode-Kottayam;വള്ളിക്കോട്  കോട്ടയം;Inhabitant;00116200;628337
1195;32;KERALA;564;PATHANAMTHITTA;5682;Kozhenchery;628325;1;Aranmula;ആറന്മുള;Inhabitant;00114900;628325
1196;32;KERALA;564;PATHANAMTHITTA;5682;Kozhenchery;628328;1;Chenneerkara;ചെന്നീർക്കര;Inhabitant;00115300;628328
1197;32;KERALA;564;PATHANAMTHITTA;5682;Kozhenchery;628327;1;Elanthoor;ഇലന്തൂർ;Inhabitant;00115200;628327
1198;32;KERALA;564;PATHANAMTHITTA;5682;Kozhenchery;628324;1;Kidangannur;കിടങ്ങന്നൂർ;Inhabitant;00114800;628324
1199;32;KERALA;564;PATHANAMTHITTA;5682;Kozhenchery;628342;1;Kozhenchery (CT);കോഴഞ്ചേരി;Inhabitant;00115000;628342
1200;32;KERALA;564;PATHANAMTHITTA;5682;Kozhenchery;628322;1;Kulanada;കുളനട;Inhabitant;00114600;628322
1201;32;KERALA;564;PATHANAMTHITTA;5682;Kozhenchery;628326;1;Mallapuzhassery;മല്ലപ്പുഴശ്ശേരി;Inhabitant;00115100;628326
1202;32;KERALA;564;PATHANAMTHITTA;5682;Kozhenchery;628323;1;Mezhuveli;മെഴുവേലി;Inhabitant;00114700;628323
1203;32;KERALA;564;PATHANAMTHITTA;5682;Kozhenchery;628332;1;Naranganam;നാരങ്ങാനം;Inhabitant;00115700;628332
1204;32;KERALA;564;PATHANAMTHITTA;5682;Kozhenchery;628330;1;Omalloor;ഓമല്ലൂൂർ;Inhabitant;00115500;628330
1205;32;KERALA;564;PATHANAMTHITTA;5682;Kozhenchery;628331;3;Pathanamthitta (Part);പത്തനംതിട്ട;Inhabitant;00115600;628331
1206;32;KERALA;564;PATHANAMTHITTA;5680;Mallappally;628305;1;Anicad;ആനിക്കാട്;Inhabitant;00112900;628305
1207;32;KERALA;564;PATHANAMTHITTA;5680;Mallappally;628308;1;Ezhumattoor;എഴുമറ്റൂൂർ;Inhabitant;00113200;628308
1208;32;KERALA;564;PATHANAMTHITTA;5680;Mallappally;628303;1;Kallooppara;കല്ലൂപ്പാറ;Inhabitant;00112700;628303
1209;32;KERALA;564;PATHANAMTHITTA;5680;Mallappally;628306;1;Kottangal;കോട്ടാങ്ങൽ;Inhabitant;00113000;628306
1210;32;KERALA;564;PATHANAMTHITTA;5680;Mallappally;628302;1;Kunnamthanam;കുന്നന്താനം;Inhabitant;00112600;628302
1211;32;KERALA;564;PATHANAMTHITTA;5680;Mallappally;628304;1;Mallappally;മല്ലപ്പള്ളി;Inhabitant;00112800;628304
1212;32;KERALA;564;PATHANAMTHITTA;5680;Mallappally;628307;1;Perumpetty;പെരുമ്പെട്ടി;Inhabitant;00113100;628307
1213;32;KERALA;564;PATHANAMTHITTA;5680;Mallappally;628310;1;Puramattam;പുറമറ്റം;Inhabitant;00113400;628310
1214;32;KERALA;564;PATHANAMTHITTA;5680;Mallappally;628309;1;Thelliyoor;തെള്ളിയൂർ;Inhabitant;00113300;628309
1215;32;KERALA;564;PATHANAMTHITTA;5681;Ranni;628316;1;Angadi;അങ്ങാടി;Inhabitant;00114000;628316
1216;32;KERALA;564;PATHANAMTHITTA;5681;Ranni;628314;1;Athikkayam;അത്തിക്കയം;Inhabitant;00113800;628314
1217;32;KERALA;564;PATHANAMTHITTA;5681;Ranni;628317;1;Ayiroor;അയിരൂർ;Inhabitant;00114100;628317
1218;32;KERALA;564;PATHANAMTHITTA;5681;Ranni;628318;1;Cherukole;ചെറുകോൽ;Inhabitant;00114200;628318
1219;32;KERALA;564;PATHANAMTHITTA;5681;Ranni;628311;1;Chethakkal;ചേത്തക്കൽ;Inhabitant;00113500;628311
1220;32;KERALA;564;PATHANAMTHITTA;5681;Ranni;628312;1;Kollamula;കൊല്ലമുള;Inhabitant;00113600;628312
1221;32;KERALA;564;PATHANAMTHITTA;5681;Ranni;628315;1;Pazhavangadi;പഴവങ്ങാടി;Inhabitant;00113900;628315
1222;32;KERALA;564;PATHANAMTHITTA;5681;Ranni;628313;1;Perunad;പെരുനാട്;Inhabitant;00113700;628313
1223;32;KERALA;564;PATHANAMTHITTA;5681;Ranni;628319;1;Ranni;റാന്നി;Inhabitant;00114300;628319
1224;32;KERALA;564;PATHANAMTHITTA;5681;Ranni;628320;1;Vadasserikkara;വടശ്ശേരിക്കര;Inhabitant;00114400;628320
1225;32;KERALA;564;PATHANAMTHITTA;5679;Thiruvalla;628299;1;Eraviperoor;ഇരവിപേരൂർ;Inhabitant;00112300;628299
1226;32;KERALA;564;PATHANAMTHITTA;5679;Thiruvalla;628293;1;Kadapra;കടപ്ര;Inhabitant;00111700;628293
1227;32;KERALA;564;PATHANAMTHITTA;5679;Thiruvalla;628298;1;Kaviyoor;കവിയൂർ;Inhabitant;00112200;628298
1228;32;KERALA;564;PATHANAMTHITTA;5679;Thiruvalla;628296;1;Kavumbhagom (Part);കാവുംഭാഗം;Inhabitant;00112000;628296
1229;32;KERALA;564;PATHANAMTHITTA;5679;Thiruvalla;628300;1;Koipuram;കോയിപ്രം;Inhabitant;00112400;628300
1230;32;KERALA;564;PATHANAMTHITTA;5679;Thiruvalla;913822;1;Kuttappuzha;കുറ്റപ്പുഴ;Inhabitant;;000000
1231;32;KERALA;564;PATHANAMTHITTA;5679;Thiruvalla;628297;1;Kuttoor;കുറ്റൂൂർ;Inhabitant;00112100;628297
1232;32;KERALA;564;PATHANAMTHITTA;5679;Thiruvalla;628294;1;Nedumpuram;നെടുമ്പ്രം;Inhabitant;00111800;628294
1233;32;KERALA;564;PATHANAMTHITTA;5679;Thiruvalla;628292;1;Niranam;നിരണം;Inhabitant;00111600;628292
1234;32;KERALA;564;PATHANAMTHITTA;5679;Thiruvalla;628295;1;Peringara;പെരിങ്ങര;Inhabitant;00111900;628295
1235;32;KERALA;564;PATHANAMTHITTA;5679;Thiruvalla;913821;1;Thiruvalla;തിരുവല്ല;Inhabitant;;000000
1236;32;KERALA;564;PATHANAMTHITTA;5679;Thiruvalla;628301;1;Thottapuzhassery;തോട്ടപ്പുുഴശ്ശേരി;Inhabitant;00112500;628301
1237;32;KERALA;565;THIRUVANANTHAPURAM;5689;Chirayinkeezhu;628473;1;Alamcode (CT);ആലംകോട്;Inhabitant;00129200;628473
1238;32;KERALA;565;THIRUVANANTHAPURAM;5689;Chirayinkeezhu;916071;1;Anjuthengu;അഞ്ചുതെങ്ങ്;Inhabitant;;000000
1239;32;KERALA;565;THIRUVANANTHAPURAM;5689;Chirayinkeezhu;628470;2;Attingal;ആറ്റിങ്ങൽ;Inhabitant;00129400;628470
1240;32;KERALA;565;THIRUVANANTHAPURAM;5689;Chirayinkeezhu;913838;1;Avanavancherry;അവനവഞ്ചേരി;Inhabitant;;000000
1241;32;KERALA;565;THIRUVANANTHAPURAM;5689;Chirayinkeezhu;628478;1;Azhoor (CT);അഴൂർ;Inhabitant;00129800;628478
1242;32;KERALA;565;THIRUVANANTHAPURAM;5689;Chirayinkeezhu;913840;1;Chirayinkeezhu;ചിറയിൻകീഴ്;Inhabitant;;000000
1243;32;KERALA;565;THIRUVANANTHAPURAM;5689;Chirayinkeezhu;628477;1;Edakkode (CT);ഇടക്കോട്;Inhabitant;00130000;628477
1244;32;KERALA;565;THIRUVANANTHAPURAM;5689;Chirayinkeezhu;628469;2;Elamba;ഇളമ്പ;Inhabitant;00129300;628469
1245;32;KERALA;565;THIRUVANANTHAPURAM;5689;Chirayinkeezhu;628471;2;Kadakkavoor;കടയ്ക്കാവൂർ;Inhabitant;00129600;628471
